matrix, M, N, nz, type, avgTime, avgGFlops, nThreads
thermal2, 1228045, 1228045, 8580313, HLL, 4.419173, 3.883222, 40
thermomech_TK, 102158, 102158, 711558, serial, 1.090070, 1.305527, 1
thermomech_TK, 102158, 102158, 711558, CSR, 1.088035, 1.307969, 1
thermomech_TK, 102158, 102158, 711558, HLL, 1.508589, 0.943342, 1
thermomech_TK, 102158, 102158, 711558, CSR, 0.580753, 2.450465, 2
thermomech_TK, 102158, 102158, 711558, HLL, 0.798669, 1.781860, 2
thermomech_TK, 102158, 102158, 711558, CSR, 0.390952, 3.640125, 3
thermomech_TK, 102158, 102158, 711558, HLL, 0.546595, 2.603601, 3
thermomech_TK, 102158, 102158, 711558, CSR, 0.297324, 4.786409, 4
thermomech_TK, 102158, 102158, 711558, HLL, 0.393222, 3.619116, 4
thermomech_TK, 102158, 102158, 711558, CSR, 0.233037, 6.106811, 5
thermomech_TK, 102158, 102158, 711558, HLL, 0.322116, 4.418019, 5
thermomech_TK, 102158, 102158, 711558, CSR, 0.197841, 7.193227, 6
thermomech_TK, 102158, 102158, 711558, HLL, 0.268124, 5.307677, 6
thermomech_TK, 102158, 102158, 711558, CSR, 0.174128, 8.172812, 7
thermomech_TK, 102158, 102158, 711558, HLL, 0.234188, 6.076802, 7
thermomech_TK, 102158, 102158, 711558, CSR, 0.153723, 9.257636, 8
thermomech_TK, 102158, 102158, 711558, HLL, 0.206346, 6.896745, 8
thermomech_TK, 102158, 102158, 711558, CSR, 0.138079, 10.306557, 9
thermomech_TK, 102158, 102158, 711558, HLL, 0.187772, 7.578976, 9
thermomech_TK, 102158, 102158, 711558, CSR, 0.126407, 11.258231, 10
thermomech_TK, 102158, 102158, 711558, HLL, 0.176089, 8.081802, 10
thermomech_TK, 102158, 102158, 711558, CSR, 0.114683, 12.409093, 11
thermomech_TK, 102158, 102158, 711558, HLL, 0.161061, 8.835890, 11
thermomech_TK, 102158, 102158, 711558, CSR, 0.104873, 13.569866, 12
thermomech_TK, 102158, 102158, 711558, HLL, 0.152155, 9.353077, 12
thermomech_TK, 102158, 102158, 711558, CSR, 0.099076, 14.363892, 13
thermomech_TK, 102158, 102158, 711558, HLL, 0.142647, 9.976505, 13
thermomech_TK, 102158, 102158, 711558, CSR, 0.094209, 15.105929, 14
thermomech_TK, 102158, 102158, 711558, HLL, 0.135222, 10.524304, 14
thermomech_TK, 102158, 102158, 711558, CSR, 0.085863, 16.574353, 15
thermomech_TK, 102158, 102158, 711558, HLL, 0.127891, 11.127597, 15
thermomech_TK, 102158, 102158, 711558, CSR, 0.078534, 18.120967, 16
thermomech_TK, 102158, 102158, 711558, HLL, 0.126265, 11.270862, 16
thermomech_TK, 102158, 102158, 711558, CSR, 0.074875, 19.006485, 17
thermomech_TK, 102158, 102158, 711558, HLL, 0.117181, 12.144591, 17
thermomech_TK, 102158, 102158, 711558, CSR, 0.072570, 19.610320, 18
thermomech_TK, 102158, 102158, 711558, HLL, 0.118622, 11.997034, 18
thermomech_TK, 102158, 102158, 711558, CSR, 0.071251, 19.973279, 19
thermomech_TK, 102158, 102158, 711558, HLL, 0.118175, 12.042492, 19
thermomech_TK, 102158, 102158, 711558, CSR, 0.067265, 21.156716, 20
thermomech_TK, 102158, 102158, 711558, HLL, 0.111186, 12.799445, 20
thermomech_TK, 102158, 102158, 711558, CSR, 0.115700, 12.300097, 21
thermomech_TK, 102158, 102158, 711558, HLL, 0.138718, 10.259037, 21
thermomech_TK, 102158, 102158, 711558, CSR, 0.111056, 12.814453, 22
thermomech_TK, 102158, 102158, 711558, HLL, 0.131586, 10.815136, 22
thermomech_TK, 102158, 102158, 711558, CSR, 0.109270, 13.023893, 23
thermomech_TK, 102158, 102158, 711558, HLL, 0.129269, 11.008969, 23
thermomech_TK, 102158, 102158, 711558, CSR, 0.101583, 14.009397, 24
thermomech_TK, 102158, 102158, 711558, HLL, 0.124315, 11.447656, 24
thermomech_TK, 102158, 102158, 711558, CSR, 0.096608, 14.730808, 25
thermomech_TK, 102158, 102158, 711558, HLL, 0.122519, 11.615465, 25
thermomech_TK, 102158, 102158, 711558, CSR, 0.097974, 14.525388, 26
thermomech_TK, 102158, 102158, 711558, HLL, 0.120872, 11.773728, 26
thermomech_TK, 102158, 102158, 711558, CSR, 0.092377, 15.405457, 27
thermomech_TK, 102158, 102158, 711558, HLL, 0.116620, 12.202996, 27
thermomech_TK, 102158, 102158, 711558, CSR, 0.085538, 16.637183, 28
thermomech_TK, 102158, 102158, 711558, HLL, 0.118399, 12.019699, 28
thermomech_TK, 102158, 102158, 711558, CSR, 0.084105, 16.920661, 29
thermomech_TK, 102158, 102158, 711558, HLL, 0.119763, 11.882802, 29
thermomech_TK, 102158, 102158, 711558, CSR, 0.080529, 17.672105, 30
thermomech_TK, 102158, 102158, 711558, HLL, 0.112383, 12.663077, 30
thermomech_TK, 102158, 102158, 711558, CSR, 0.078722, 18.077716, 31
thermomech_TK, 102158, 102158, 711558, HLL, 0.112815, 12.614603, 31
thermomech_TK, 102158, 102158, 711558, CSR, 0.077653, 18.326623, 32
thermomech_TK, 102158, 102158, 711558, HLL, 0.112879, 12.607481, 32
thermomech_TK, 102158, 102158, 711558, CSR, 0.074894, 19.001859, 33
thermomech_TK, 102158, 102158, 711558, HLL, 0.113906, 12.493779, 33
thermomech_TK, 102158, 102158, 711558, CSR, 0.072858, 19.532724, 34
thermomech_TK, 102158, 102158, 711558, HLL, 0.122246, 11.641393, 34
thermomech_TK, 102158, 102158, 711558, CSR, 0.071414, 19.927786, 35
thermomech_TK, 102158, 102158, 711558, HLL, 0.123103, 11.560378, 35
thermomech_TK, 102158, 102158, 711558, CSR, 0.067665, 21.031757, 36
thermomech_TK, 102158, 102158, 711558, HLL, 0.117824, 12.078347, 36
thermomech_TK, 102158, 102158, 711558, CSR, 0.067070, 21.218491, 37
thermomech_TK, 102158, 102158, 711558, HLL, 0.126085, 11.286933, 37
thermomech_TK, 102158, 102158, 711558, CSR, 0.064317, 22.126665, 38
thermomech_TK, 102158, 102158, 711558, HLL, 0.118700, 11.989197, 38
thermomech_TK, 102158, 102158, 711558, CSR, 0.065331, 21.783182, 39
thermomech_TK, 102158, 102158, 711558, HLL, 0.120049, 11.854460, 39
thermomech_TK, 102158, 102158, 711558, CSR, 0.064040, 22.222234, 40
thermomech_TK, 102158, 102158, 711558, HLL, 0.120825, 11.778286, 40
nlpkkt80, 1062400, 1062400, 28704672, serial, 31.699068, 1.811074, 1
nlpkkt80, 1062400, 1062400, 28704672, CSR, 31.607200, 1.816338, 1
nlpkkt80, 1062400, 1062400, 28704672, HLL, 40.122216, 1.430862, 1
nlpkkt80, 1062400, 1062400, 28704672, CSR, 16.918133, 3.393362, 2
nlpkkt80, 1062400, 1062400, 28704672, HLL, 21.068825, 2.724848, 2
nlpkkt80, 1062400, 1062400, 28704672, CSR, 14.496782, 3.960144, 3
nlpkkt80, 1062400, 1062400, 28704672, HLL, 19.577921, 2.932351, 3
nlpkkt80, 1062400, 1062400, 28704672, CSR, 12.636687, 4.543069, 4
nlpkkt80, 1062400, 1062400, 28704672, HLL, 17.012607, 3.374518, 4
nlpkkt80, 1062400, 1062400, 28704672, CSR, 11.877753, 4.833351, 5
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.076898, 3.807769, 5
nlpkkt80, 1062400, 1062400, 28704672, CSR, 11.172705, 5.138357, 6
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.975493, 3.833553, 6
nlpkkt80, 1062400, 1062400, 28704672, CSR, 10.877884, 5.277621, 7
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.789727, 3.881704, 7
nlpkkt80, 1062400, 1062400, 28704672, CSR, 8.371868, 6.857411, 8
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.771473, 3.640075, 8
nlpkkt80, 1062400, 1062400, 28704672, CSR, 8.553877, 6.711500, 9
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.410883, 3.983749, 9
nlpkkt80, 1062400, 1062400, 28704672, CSR, 8.100143, 7.087448, 10
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.110177, 4.068648, 10
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.799706, 8.442915, 11
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.268646, 4.023461, 11
nlpkkt80, 1062400, 1062400, 28704672, CSR, 7.021490, 8.176233, 12
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.341620, 4.002989, 12
nlpkkt80, 1062400, 1062400, 28704672, CSR, 7.074402, 8.115081, 13
nlpkkt80, 1062400, 1062400, 28704672, HLL, 13.610060, 4.218155, 13
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.988975, 8.214272, 14
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.656847, 3.916896, 14
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.900660, 8.319399, 15
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.730591, 3.897287, 15
nlpkkt80, 1062400, 1062400, 28704672, CSR, 7.045639, 8.148209, 16
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.016540, 3.823074, 16
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.962124, 8.245952, 17
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.685246, 3.909321, 17
nlpkkt80, 1062400, 1062400, 28704672, CSR, 5.712590, 10.049618, 18
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.007852, 3.825287, 18
nlpkkt80, 1062400, 1062400, 28704672, CSR, 5.641863, 10.175600, 19
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.817621, 3.874397, 19
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.442701, 8.910758, 20
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.997373, 3.827960, 20
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.054829, 9.481579, 21
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.820758, 3.873577, 21
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.744202, 8.512400, 22
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.538730, 3.948718, 22
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.717058, 8.546800, 23
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.569523, 3.940372, 23
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.851704, 8.378842, 24
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.908531, 3.850771, 24
nlpkkt80, 1062400, 1062400, 28704672, CSR, 7.443965, 7.712199, 25
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.871498, 3.860360, 25
nlpkkt80, 1062400, 1062400, 28704672, CSR, 7.286415, 7.878956, 26
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.059573, 3.812150, 26
nlpkkt80, 1062400, 1062400, 28704672, CSR, 7.193869, 7.980316, 27
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.860397, 3.863244, 27
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.838372, 8.395177, 28
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.270376, 3.759524, 28
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.595028, 8.704943, 29
nlpkkt80, 1062400, 1062400, 28704672, HLL, 14.686921, 3.908876, 29
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.558473, 8.753462, 30
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.240725, 3.766838, 30
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.600762, 8.697381, 31
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.243649, 3.766116, 31
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.644041, 8.640727, 32
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.320305, 3.747272, 32
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.784924, 8.461310, 33
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.268747, 3.759925, 33
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.450065, 8.900584, 34
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.471454, 3.710663, 34
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.407573, 8.959609, 35
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.408137, 3.725911, 35
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.500817, 8.831097, 36
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.549101, 3.692133, 36
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.507110, 8.822556, 37
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.292748, 3.754024, 37
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.475033, 8.866262, 38
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.536665, 3.695088, 38
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.516512, 8.809827, 39
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.457573, 3.713995, 39
nlpkkt80, 1062400, 1062400, 28704672, CSR, 6.561293, 8.749699, 40
nlpkkt80, 1062400, 1062400, 28704672, HLL, 15.277898, 3.757673, 40
webbase-1M, 1000005, 1000005, 3105536, serial, 6.027893, 1.030389, 1
webbase-1M, 1000005, 1000005, 3105536, CSR, 6.037460, 1.028756, 1
webbase-1M, 1000005, 1000005, 3105536, HLL, 17.441746, 0.356104, 1
webbase-1M, 1000005, 1000005, 3105536, CSR, 3.398422, 1.827634, 2
webbase-1M, 1000005, 1000005, 3105536, HLL, 11.440945, 0.542881, 2
webbase-1M, 1000005, 1000005, 3105536, CSR, 2.312868, 2.685442, 3
webbase-1M, 1000005, 1000005, 3105536, HLL, 11.703314, 0.530711, 3
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.899456, 3.269922, 4
webbase-1M, 1000005, 1000005, 3105536, HLL, 10.641677, 0.583655, 4
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.665260, 3.729791, 5
webbase-1M, 1000005, 1000005, 3105536, HLL, 10.288144, 0.603712, 5
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.613900, 3.848486, 6
webbase-1M, 1000005, 1000005, 3105536, HLL, 9.840349, 0.631184, 6
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.571852, 3.951437, 7
webbase-1M, 1000005, 1000005, 3105536, HLL, 9.569955, 0.649018, 7
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.551494, 4.003284, 8
webbase-1M, 1000005, 1000005, 3105536, HLL, 9.787196, 0.634612, 8
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.475340, 4.209927, 9
webbase-1M, 1000005, 1000005, 3105536, HLL, 9.096784, 0.682777, 9
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.468275, 4.230183, 10
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.704088, 0.806205, 10
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.065572, 5.828859, 11
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.250081, 0.856690, 11
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.017650, 6.103350, 12
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.141418, 0.869725, 12
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.993325, 6.252807, 13
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.952999, 0.893294, 13
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.983991, 6.312125, 14
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.221175, 0.860119, 14
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.969620, 6.405674, 15
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.110960, 0.873451, 15
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.956606, 6.492820, 16
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.990726, 0.888473, 16
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.920547, 6.747150, 17
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.049521, 0.881063, 17
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.890429, 6.975372, 18
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.887915, 0.901735, 18
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.886914, 7.003013, 19
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.147953, 0.868930, 19
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.889580, 6.982029, 20
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.929131, 0.896371, 20
webbase-1M, 1000005, 1000005, 3105536, CSR, 1.009589, 6.152082, 21
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.028254, 0.883729, 21
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.988783, 6.281535, 22
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.161177, 0.867326, 22
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.939125, 6.613678, 23
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.105669, 0.874101, 23
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.909263, 6.830884, 24
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.402606, 0.839039, 24
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.841301, 7.382698, 25
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.952670, 0.893336, 25
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.814681, 7.623928, 26
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.510350, 0.954030, 26
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.817808, 7.594777, 27
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.222378, 0.859976, 27
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.830495, 7.478757, 28
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.341647, 0.846005, 28
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.826688, 7.513203, 29
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.213949, 0.860981, 29
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.834435, 7.443449, 30
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.349347, 0.845119, 30
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.854573, 7.268042, 31
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.430719, 0.835864, 31
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.862129, 7.204338, 32
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.942963, 0.894585, 32
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.872347, 7.119953, 33
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.062089, 0.879495, 33
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.926879, 6.701064, 34
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.061076, 0.879621, 34
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.927874, 6.693876, 35
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.075720, 0.877801, 35
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.944988, 6.572648, 36
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.417221, 0.837385, 36
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.918504, 6.762158, 37
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.256049, 0.855985, 37
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.903562, 6.873984, 38
webbase-1M, 1000005, 1000005, 3105536, HLL, 7.179275, 0.865139, 38
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.936533, 6.631982, 39
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.965765, 0.891657, 39
webbase-1M, 1000005, 1000005, 3105536, CSR, 0.906205, 6.853940, 40
webbase-1M, 1000005, 1000005, 3105536, HLL, 6.994021, 0.888054, 40
dc1, 116835, 116835, 766396, serial, 0.842744, 1.818811, 1
dc1, 116835, 116835, 766396, CSR, 0.841814, 1.820821, 1
dc1, 116835, 116835, 766396, HLL, 5.966192, 0.256913, 1
dc1, 116835, 116835, 766396, CSR, 0.485083, 3.159857, 2
dc1, 116835, 116835, 766396, HLL, 5.061190, 0.302852, 2
dc1, 116835, 116835, 766396, CSR, 0.331224, 4.627665, 3
dc1, 116835, 116835, 766396, HLL, 4.770770, 0.321288, 3
dc1, 116835, 116835, 766396, CSR, 0.269362, 5.690450, 4
dc1, 116835, 116835, 766396, HLL, 4.488988, 0.341456, 4
dc1, 116835, 116835, 766396, CSR, 0.224337, 6.832541, 5
dc1, 116835, 116835, 766396, HLL, 4.257767, 0.359999, 5
dc1, 116835, 116835, 766396, CSR, 0.171435, 8.940976, 6
dc1, 116835, 116835, 766396, HLL, 4.201948, 0.364781, 6
dc1, 116835, 116835, 766396, CSR, 0.290612, 5.274360, 7
dc1, 116835, 116835, 766396, HLL, 4.346337, 0.352663, 7
dc1, 116835, 116835, 766396, CSR, 0.261973, 5.850963, 8
dc1, 116835, 116835, 766396, HLL, 4.891748, 0.313342, 8
dc1, 116835, 116835, 766396, CSR, 0.246454, 6.219387, 9
dc1, 116835, 116835, 766396, HLL, 4.317145, 0.355048, 9
dc1, 116835, 116835, 766396, CSR, 0.167946, 9.126705, 10
dc1, 116835, 116835, 766396, HLL, 4.369968, 0.350756, 10
dc1, 116835, 116835, 766396, CSR, 0.165256, 9.275231, 11
dc1, 116835, 116835, 766396, HLL, 4.354834, 0.351975, 11
dc1, 116835, 116835, 766396, CSR, 0.165492, 9.262043, 12
dc1, 116835, 116835, 766396, HLL, 4.353256, 0.352102, 12
dc1, 116835, 116835, 766396, CSR, 0.175506, 8.733567, 13
dc1, 116835, 116835, 766396, HLL, 4.358211, 0.351702, 13
dc1, 116835, 116835, 766396, CSR, 0.241078, 6.358075, 14
dc1, 116835, 116835, 766396, HLL, 4.368398, 0.350882, 14
dc1, 116835, 116835, 766396, CSR, 0.163535, 9.372884, 15
dc1, 116835, 116835, 766396, HLL, 4.385687, 0.349499, 15
dc1, 116835, 116835, 766396, CSR, 0.163636, 9.367057, 16
dc1, 116835, 116835, 766396, HLL, 4.438547, 0.345336, 16
dc1, 116835, 116835, 766396, CSR, 0.163591, 9.369660, 17
dc1, 116835, 116835, 766396, HLL, 4.268680, 0.359079, 17
dc1, 116835, 116835, 766396, CSR, 0.164305, 9.328915, 18
dc1, 116835, 116835, 766396, HLL, 4.331195, 0.353896, 18
dc1, 116835, 116835, 766396, CSR, 0.164337, 9.327136, 19
dc1, 116835, 116835, 766396, HLL, 4.690338, 0.326798, 19
dc1, 116835, 116835, 766396, CSR, 0.176080, 8.705080, 20
dc1, 116835, 116835, 766396, HLL, 4.727478, 0.324230, 20
dc1, 116835, 116835, 766396, CSR, 0.176409, 8.688852, 21
dc1, 116835, 116835, 766396, HLL, 4.667091, 0.328426, 21
dc1, 116835, 116835, 766396, CSR, 0.176722, 8.673469, 22
dc1, 116835, 116835, 766396, HLL, 4.831074, 0.317278, 22
dc1, 116835, 116835, 766396, CSR, 0.176563, 8.681280, 23
dc1, 116835, 116835, 766396, HLL, 4.881675, 0.313989, 23
dc1, 116835, 116835, 766396, CSR, 0.180783, 8.478617, 24
dc1, 116835, 116835, 766396, HLL, 6.076351, 0.252255, 24
dc1, 116835, 116835, 766396, CSR, 0.181061, 8.465622, 25
dc1, 116835, 116835, 766396, HLL, 5.989722, 0.255904, 25
dc1, 116835, 116835, 766396, CSR, 0.181869, 8.428023, 26
dc1, 116835, 116835, 766396, HLL, 6.095090, 0.251480, 26
dc1, 116835, 116835, 766396, CSR, 0.182236, 8.411007, 27
dc1, 116835, 116835, 766396, HLL, 6.205895, 0.246990, 27
dc1, 116835, 116835, 766396, CSR, 0.181246, 8.456971, 28
dc1, 116835, 116835, 766396, HLL, 6.417239, 0.238855, 28
dc1, 116835, 116835, 766396, CSR, 0.181019, 8.467584, 29
dc1, 116835, 116835, 766396, HLL, 6.287840, 0.243771, 29
dc1, 116835, 116835, 766396, CSR, 0.180821, 8.476841, 30
dc1, 116835, 116835, 766396, HLL, 6.286018, 0.243842, 30
dc1, 116835, 116835, 766396, CSR, 0.181389, 8.450324, 31
dc1, 116835, 116835, 766396, HLL, 6.318227, 0.242598, 31
dc1, 116835, 116835, 766396, CSR, 0.180491, 8.492361, 32
dc1, 116835, 116835, 766396, HLL, 6.223212, 0.246302, 32
dc1, 116835, 116835, 766396, CSR, 0.182326, 8.406894, 33
dc1, 116835, 116835, 766396, HLL, 6.570366, 0.233289, 33
dc1, 116835, 116835, 766396, CSR, 0.178062, 8.608205, 34
dc1, 116835, 116835, 766396, HLL, 6.344874, 0.241580, 34
dc1, 116835, 116835, 766396, CSR, 0.178281, 8.597626, 35
dc1, 116835, 116835, 766396, HLL, 6.555538, 0.233816, 35
dc1, 116835, 116835, 766396, CSR, 0.180658, 8.484508, 36
dc1, 116835, 116835, 766396, HLL, 6.165989, 0.248588, 36
dc1, 116835, 116835, 766396, CSR, 0.181801, 8.431173, 37
dc1, 116835, 116835, 766396, HLL, 6.842059, 0.224025, 37
dc1, 116835, 116835, 766396, CSR, 0.181456, 8.447191, 38
dc1, 116835, 116835, 766396, HLL, 6.644957, 0.230670, 38
dc1, 116835, 116835, 766396, CSR, 0.181615, 8.439809, 39
dc1, 116835, 116835, 766396, HLL, 6.869677, 0.223124, 39
dc1, 116835, 116835, 766396, CSR, 0.182041, 8.420029, 40
dc1, 116835, 116835, 766396, HLL, 6.949924, 0.220548, 40
amazon0302, 262111, 262111, 1234877, serial, 3.029125, 0.815336, 1
amazon0302, 262111, 262111, 1234877, CSR, 3.032170, 0.814517, 1
amazon0302, 262111, 262111, 1234877, HLL, 3.332327, 0.741150, 1
amazon0302, 262111, 262111, 1234877, CSR, 1.729192, 1.428270, 2
amazon0302, 262111, 262111, 1234877, HLL, 1.726225, 1.430726, 2
amazon0302, 262111, 262111, 1234877, CSR, 0.874625, 2.823787, 3
amazon0302, 262111, 262111, 1234877, HLL, 1.186699, 2.081196, 3
amazon0302, 262111, 262111, 1234877, CSR, 0.804981, 3.068088, 4
amazon0302, 262111, 262111, 1234877, HLL, 0.875491, 2.820995, 4
amazon0302, 262111, 262111, 1234877, CSR, 0.570325, 4.330433, 5
amazon0302, 262111, 262111, 1234877, HLL, 0.685264, 3.604092, 5
amazon0302, 262111, 262111, 1234877, CSR, 0.469279, 5.262870, 6
amazon0302, 262111, 262111, 1234877, HLL, 0.601219, 4.107914, 6
amazon0302, 262111, 262111, 1234877, CSR, 0.417290, 5.918549, 7
amazon0302, 262111, 262111, 1234877, HLL, 0.511835, 4.825295, 7
amazon0302, 262111, 262111, 1234877, CSR, 0.361821, 6.825896, 8
amazon0302, 262111, 262111, 1234877, HLL, 0.467283, 5.285352, 8
amazon0302, 262111, 262111, 1234877, CSR, 0.327396, 7.543633, 9
amazon0302, 262111, 262111, 1234877, HLL, 0.409935, 6.024748, 9
amazon0302, 262111, 262111, 1234877, CSR, 0.291488, 8.472915, 10
amazon0302, 262111, 262111, 1234877, HLL, 0.380197, 6.495988, 10
amazon0302, 262111, 262111, 1234877, CSR, 0.265762, 9.293100, 11
amazon0302, 262111, 262111, 1234877, HLL, 0.347345, 7.110387, 11
amazon0302, 262111, 262111, 1234877, CSR, 0.243394, 10.147126, 12
amazon0302, 262111, 262111, 1234877, HLL, 0.352103, 7.014297, 12
amazon0302, 262111, 262111, 1234877, CSR, 0.224364, 11.007804, 13
amazon0302, 262111, 262111, 1234877, HLL, 0.331572, 7.448624, 13
amazon0302, 262111, 262111, 1234877, CSR, 0.209316, 11.799165, 14
amazon0302, 262111, 262111, 1234877, HLL, 0.325941, 7.577298, 14
amazon0302, 262111, 262111, 1234877, CSR, 0.193897, 12.737429, 15
amazon0302, 262111, 262111, 1234877, HLL, 0.313098, 7.888107, 15
amazon0302, 262111, 262111, 1234877, CSR, 0.182025, 13.568193, 16
